,PLOT,Measurement Year,Annual Diameter Growth,Annual Height Growth,Annual_BAG,TREE NR
1114,272,2021,2.611217105263158,1.9971271929824563,0.1757681212641871,45
1115,272,2023,1.2851155570886512,0.42347217431298145,0.11344655243279088,39
1116,273,2018,1.459444494021076,0.914401941319791,0.11527803421221795,39
1117,273,2019,3.4644512383105543,3.5019859212824995,0.175890722755427,37
1118,273,2021,3.531623803827751,1.9187275717703351,0.2520769226632522,33
1119,273,2023,1.6354477611940297,0.3705311333955224,0.16094676443406533,32
1120,274,2018,inf,21.900893262385587,inf,41
1121,274,2019,2.510225760456274,3.435502614068441,0.13150164908262604,40
1122,274,2021,3.0206849338660784,1.9123036649214658,0.22587709597930059,38
1123,274,2023,1.6954725680633758,0.5250638866511792,0.17593569010059396,38
1124,275,2018,5.069972956825521,8.45075695709176,0.25118434887917473,40
1125,275,2019,2.5726044226044227,2.8006987100737097,0.12171622803701267,37
1126,275,2021,3.115923379434122,2.3687376193267693,0.22180926488795125,37
1127,275,2023,1.5536579115951312,0.3353779628443305,0.14554989254776396,35
1128,276,2018,3.878134735411206,6.033839085883734,0.03226081396396686,57
1129,276,2019,1.869897474198805,3.119058426127105,0.13102062928977898,56
1130,276,2021,2.973097376931369,3.1763494430470716,0.30990445462596894,55
1131,276,2023,1.34778202760925,0.0347918315308186,0.18710439630373338,51
1132,277,2018,inf,inf,inf,50
1133,277,2019,2.0781465517241378,3.056624712643678,0.15061352464187333,50
1134,277,2021,inf,inf,inf,53
1135,277,2023,1.150938779226982,0.24169889107529238,0.16418857667652442,52
1136,278,2018,11.263097414185886,13.052796632212665,0.6411052618779859,58
1137,278,2019,1.9002722323049,2.46249747933051,0.12287126359767502,57
1138,278,2021,2.895471269860232,2.4957950065703023,0.2833790438119537,55
1139,278,2023,1.1223762504311832,0.4383461969644705,0.1479970497048424,52
1140,279,2018,1.3144541121348023,1.0320623088747085,0.12367963954307122,44
1141,279,2019,-9.205869331203552,0.07352276525279526,-0.6282627182484719,44
1142,279,2021,2.8171573013600577,2.3258433249821047,0.29661336989482084,44
1143,279,2023,8.925517623547996,2.4063342909634398,1.2971138973486112,39
1144,28,2020,2.27502290829044,1.5034092274246453,0.23985340571652164,40
1145,28,2021,1.6859405487804877,3.201505335365854,0.16121277662623046,40
1146,28,2022,1.146147997032641,-2.147334013353116,0.117248455559942,40
1147,28,2023,0.8193936258278145,1.368175703642384,0.09074011013945546,40
1148,280,2018,,-inf,,44
1149,280,2019,2.26237409607438,1.603628615702479,0.17083644211164753,44
1150,280,2021,2.4133743819813223,2.823034929500092,0.23577692830826288,43
1151,280,2023,0.9265235672757475,-0.39879697882059795,0.11493471945188839,42
1152,281,2018,-inf,-inf,-inf,42
1153,281,2019,2.6491748285466006,2.8870133813575536,0.1499806229717789,39
1154,281,2021,2.92599912646634,2.6643225711373635,0.23482415843947865,39
1155,281,2023,1.7146618138968812,-0.08410904972628734,0.1784963531829964,37
1156,282,2018,,,,49
1157,282,2019,3.500891159695818,3.5139110028517115,0.19680581238772393,48
1158,282,2021,2.989344273723544,1.5277739047990855,0.2640583343676672,47
1159,282,2023,1.4470063729874776,1.8805637857781754,0.16037890457387713,39
1160,283,2018,1.3532539423856176,1.149596581726505,0.1205928193347901,36
1161,283,2019,3.1228084415584414,1.5317573051948052,0.1709703675594091,35
1162,283,2021,3.238764276352743,3.145759221119641,0.25729196526515213,35
1163,283,2023,1.509904027017784,-0.5605538218194251,0.1612478437590705,34
1164,284,2018,9.4839842777543,11.770059136300945,0.38512512217639694,48
1165,284,2019,2.5757360959651034,1.402382088331516,0.09305648497551992,42
1166,284,2021,2.970474925846727,2.6454611298889428,0.16671277739062162,38
1167,284,2023,1.7378729907660737,0.2873033515731875,0.13632463317569812,34
1168,285,2018,inf,inf,inf,35
1169,285,2019,inf,inf,inf,34
1170,285,2021,3.1698640952340376,2.7223417198502338,0.20557245698296114,40
1171,285,2023,1.7483970142912022,0.7735427174364117,0.14437273654084604,37
1172,286,2018,-inf,-inf,-inf,39
1173,286,2019,inf,inf,inf,37
1174,286,2021,2.8570666313250284,2.2232281545405663,0.15770422898032105,35
1175,286,2023,-inf,1.46365254067336,-inf,32
1176,287,2018,,,,42
1177,287,2019,2.8021825396825397,1.1328680897646415,0.1752777391916419,42
1178,287,2021,3.0106830824607327,2.3246441426701567,0.26872311268261806,40
1179,287,2023,1.4572112037848708,1.1457955263262751,0.17865898588283652,41
1180,288,2018,,,,46
1181,288,2019,3.167789968652037,2.297919932079415,0.18652269319432377,44
1182,288,2021,3.284189425725596,2.7166983212324642,0.28078346592546216,42
1183,288,2023,1.4960112924865832,0.26884643336314845,0.17671112524759305,39
1184,289,2018,,,,43
1185,289,2019,3.0120963327859878,2.7472051176792553,0.18272418268379023,42
1186,289,2021,3.0522633488550275,2.874464664882859,0.2794382831911745,43
1187,289,2023,1.3882685319767443,-0.18249227834302326,0.1620663311009777,40
1188,29,2018,2.665371668916264,1.8485771927763044,0.3475116758790124,70
1189,29,2020,2.639182176963555,2.3513280184174623,0.17797318357107442,56
1190,29,2021,2.849111973392461,5.798647450110864,0.2986932827862718,55
1191,29,2022,1.6688285383597885,-2.9692666997354498,0.20935547322020964,54
1192,29,2023,0.9127828177966469,1.417462266570945,0.12777931929049008,54
1193,290,2018,-8.695270741929818,-5.960441733719789,-0.32683274213521424,39
1194,290,2019,1.7259578544061303,3.5247575891541407,0.08753610318009905,39
1195,290,2021,2.0041547144564738,1.4507306755622416,0.12494331831560919,35
1196,290,2023,1.6411930064379574,0.5314952817708792,0.1444281261406021,34
1197,291,2018,2.310850777581663,2.093362114565557,0.17196521691901143,47
1198,291,2019,2.5498830526597165,3.660636193531141,0.1626080689709973,43
1199,291,2021,3.2497586716308904,1.8124290338414066,0.3023669981065221,43
1200,291,2023,1.6325559600869084,0.7859663951081403,0.21326125765427564,43
1201,292,2018,inf,inf,inf,51
1202,292,2019,1.7564215341308937,3.2915053952615527,0.1426804519458654,49
1203,292,2021,2.6989203630996346,1.7836939804341052,0.2817644163595527,46
1204,292,2023,1.409137427437436,0.5366518897872617,0.18476214079536213,48
1205,293,2018,2.573952397827049,2.1146517032711394,0.16319183594278996,32
1206,293,2019,3.2238191793893134,3.2151061545801527,0.147710061914431,32
1207,293,2021,3.48485662661911,1.8564189506288717,0.2147771957908003,28
1208,293,2023,inf,inf,inf,25
1209,294,2018,-24.788532884547042,24.808081100435626,-2.4022602468437415,44
1210,294,2019,2.0942562149157977,3.5057230686982086,0.14887418931695454,43
1211,294,2021,2.4664051923939523,1.239344669293563,0.22455161533909276,42
1212,294,2023,1.7645344648551442,1.0363224537526683,0.2125765531625441,38
1213,295,2018,1.2079647462680159,1.0591168177882733,0.15098761048335643,42
1214,295,2019,1.968168989774593,3.912925134787457,0.1597497051438884,44
1215,295,2021,2.7848875408733917,1.049216147663723,0.29277326787485464,43
1216,295,2023,1.3804644189533142,1.5593899271294587,0.19078999632900603,43
1217,296,2018,1.5133602503137138,1.236294784795733,0.20808745414472984,46
1218,296,2019,2.371417416291854,2.8368784357821086,0.20125923234293666,46
1219,296,2021,2.7228588153360906,1.631217486221222,0.2935022217834612,42
1220,296,2023,1.3983864774929609,1.1646542582367354,0.18913976027500726,41
1221,297,2018,2.9950773316274297,2.093083312303457,0.20443158843769743,31
1222,297,2019,2.8423942307692305,3.0507740384615385,0.12220851533121545,30
1223,297,2021,3.4548507861258604,2.021635276310283,0.23184789660249905,31
1224,297,2023,,-inf,,31
1225,298,2018,-40.88327452148043,-61.10245319636323,-1.5613874954996365,54
1226,298,2019,2.948306122836281,0.4018726610824224,0.16143072026045416,32
1227,298,2021,2.726198215309634,1.8625609551625986,0.1945506002725026,30
1228,298,2023,1.4335112404981398,1.074148875950186,0.1210260037269853,27
1229,299,2018,,,,73
1230,299,2019,2.8411587810745784,1.1553394814220794,0.2545364747054134,43
1231,299,2021,2.1507137911674867,1.1275062438951824,0.23693154697536634,43
1232,299,2023,1.2265258454351577,1.6741088656443588,0.16803539345360502,43
1233,3,2019,1.9191945487305981,0.7525571140667329,0.17607019627399284,39
1234,3,2020,2.2961826814715365,1.5471231102829672,0.1819790955199472,39
1235,3,2021,2.613103779840849,3.56074921845396,0.24876610317153056,39
1236,3,2022,1.7110916936412464,1.8566828030974942,0.19174944229111954,39
1237,3,2023,1.0821279191355873,0.3978411467410248,0.12453813435116481,38
1238,30,2019,3.1582782360547634,3.1742888871857438,0.2591409429180309,45
1239,30,2020,1.5087086513994912,0.1383757421543681,0.1522417160137311,45
1240,30,2021,2.249900406504065,4.895735772357723,0.2630635666384677,45
1241,30,2022,0.5732245301681509,-4.287141444114738,0.07756806906137087,45
1242,30,2023,0.9043290939193253,2.1302585039133053,0.13153977108044473,44
1243,300,2018,,,,77
1244,300,2019,2.219381679389313,0.09758587786259543,0.19969862550553152,50
1245,300,2021,2.3414690487191354,2.149290038477432,0.2592200345907106,46
1246,300,2023,1.3145555513585987,1.409568445561003,0.18186406423119053,46
1247,301,2018,32.75019155861661,-72.20081103478455,7.099918664422204,57
1248,301,2019,1.6692749404518519,0.5000950174263518,0.13569665018003035,55
1249,301,2021,1.9827138962722626,2.141580478509129,0.21081115820628554,52
1250,301,2023,1.4874648229015044,-0.35739325570111596,0.186596544481656,45
1251,302,2018,,,,75
1252,302,2019,2.134756787330317,1.3497171945701358,0.1853235980845433,51
1253,302,2021,2.5615790202114908,1.8595288286155756,0.29182617141677647,51
1254,302,2023,1.5957716217437132,1.0738459998494205,0.23712902794091242,50
1255,303,2018,,,,63
1256,303,2019,16.62515135220852,6.636842290393264,1.2222176674558667,46
1257,303,2021,2.844383400896096,1.4889873967508915,0.23740717916397314,43
1258,303,2023,1.6727496744043513,1.3268341209875127,0.1820625828824009,40
1259,304,2018,317.4984643920603,253.0724587766427,20.590495569622327,56
1260,304,2019,3.115521008480701,1.1638240326177187,0.1922839159801559,37
1261,304,2021,3.4379542475872755,2.1912710812500307,0.2808991116405064,33
1262,304,2023,2.0939200537453813,1.2708704232448773,0.19328968276490338,26
1263,305,2018,,,,42
1264,305,2019,1.5499583907728198,3.0348895341327187,0.11456464776153177,41
1265,305,2021,2.029556366429806,1.5899750336086038,0.17546226784682928,41
1266,305,2023,24.41670114042937,1.6573191525044666,2.912290124041663,39
1267,306,2018,,,,61
1268,306,2019,2.5195486111111114,1.9530729166666667,0.1385099902090165,45
1269,306,2021,2.655996870397644,2.0704448177466865,0.20137153661966894,42
1270,306,2023,1.3460595266636983,0.6410879542418746,0.14492651093362022,43
1271,307,2018,,,,57
1272,307,2019,2.5581656976744185,3.0791424418604647,0.13122983981364997,43
1273,307,2021,2.8976776727007065,1.7862613591229577,0.227399505106736,42
1274,307,2023,1.4044469306914489,0.8738884556268818,0.15505128518646288,43
1275,308,2018,65.0672873420348,51.39955695960382,4.632943471134373,58
1276,308,2019,2.176635174418605,2.3093568313953488,0.11581883588580588,43
1277,308,2021,2.6223940092165896,1.7953917050691244,0.1982093289907555,42
1278,308,2023,1.4330489617581113,0.6353638233463109,0.15239774384762245,42
1279,309,2018,,,,71
1280,309,2019,1.861126302083333,2.7314485677083336,0.12389652346040854,48
1281,309,2021,2.541751320912125,1.846733523359288,0.23923768431116307,48
1282,309,2023,1.1977746475286528,0.7155314933472766,0.1473887005057661,46
1283,31,2020,1.7702568844175415,1.4308209442034054,0.16872235420859652,46
1284,31,2021,1.6713189289501589,5.761499204665959,0.2056687158013455,46
1285,31,2022,1.2723197006837828,-2.2972439040123858,0.17350582042756127,46
1286,31,2023,1.3645605384393897,0.05915724877627413,0.20327733844832996,46
1287,310,2018,,,,57
1288,310,2019,1.6906685264395784,2.1236496108283,0.10998840637388095,41
1289,310,2021,2.393184285287951,2.2873690472960666,0.2011522556419406,41
1290,310,2023,1.2295544554455449,0.5321181046676099,0.13557960346284115,40
1291,311,2018,,,,55
1292,311,2019,2.6623795683969873,3.4611350154905125,0.11288729638451671,42
1293,311,2021,2.493312392611684,2.0200144974226806,0.13680989849395833,36
1294,311,2023,1.2241742349860907,0.7241544959908366,0.0991577701970309,36
1295,312,2018,33.1509932369546,-142.40545043805068,1.7563242751026489,46
1296,312,2019,3.396184210526316,2.092578125,0.1767457327103431,38
1297,312,2021,3.123876298635345,2.571371314940836,0.22008444733485358,35
1298,312,2023,1.0433601343244985,0.36381570458625384,0.10139709351131816,38
1299,313,2018,,,,56
1300,313,2019,1.9232789926580878,2.223160574721718,0.07641096093446201,53
1301,313A,2019,18.705725381095363,15.497266093158835,0.8249453726336073,34
1302,313A,2021,2.415821900406504,1.7786140752032518,0.13581310330500815,32
1303,313A,2023,1.5002086401570938,0.7630543282605143,0.1037633534710913,27
1304,314,2018,inf,inf,inf,29
1305,314,2019,-inf,-inf,-inf,30
1306,314,2021,2.861080173048601,2.4534350837628867,0.12367133065276117,28
1307,314,2023,1.6124521968947432,0.7938686523414445,0.10740669337950072,29
1308,314A,2019,-0.1994766655407734,0.04970717689123689,0.08042323134992624,47
1309,314A,2021,2.4459981933152664,2.177642276422764,0.1415970818771112,45
1310,314A ,2023,0.8346275341819896,-0.6291277699198492,0.06737796342962615,45
1311,315,2018,0.6776201151706531,0.2716818331912668,0.03543258939987131,34
1312,315,2019,1.8940781352863725,1.464878040357848,0.05290564068480797,28
1313,315,2021,2.7502058441515564,1.9243761560635029,0.13024095066794322,28
1314,315,2023,-0.1641498825224124,-0.3822460503433935,0.004253491947896563,27
1315,316,2018,,,,56
1316,316,2019,1.8446883534591878,1.7531577922634083,0.11536083223352388,43
1317,316,2021,2.8105014191106905,1.4599633396404919,0.2373485509280275,42
1318,316,2023,1.5493277597319555,1.3322867737799888,0.1722614182489999,40
1319,317,2018,,,,47
1320,317,2019,2.6878276209677416,2.3932711693548385,0.10892489749366736,36
1321,317,2021,3.0986589563505156,1.9755466141731084,0.2263989195725958,40
1322,317,2023,35.127933423663976,42.62277995992862,-0.9950203488122739,42
1323,318,2018,-117.37961927528272,-28.56004106206637,-1.870391838674476,15
1324,318,2019,2.5730161943319843,1.6635880566801622,0.03225449965268201,10
1325,318,2021,4.031369170148565,2.185885806652799,0.0910754644201224,11
1326,318,2023,1.1893089725036181,1.0307344428364689,0.03233705678934769,10
1327,319,2018,,,,48
1328,319,2019,2.1868712709262885,1.803619400967848,0.11219298830132918,41
1329,319,2021,2.9136752136752135,2.106592134717135,0.1914736425679999,39
1330,319,2023,inf,-inf,inf,31
1331,32,2019,-0.07651193987582872,-0.41700329589060187,0.06491319171436977,60
1332,32,2020,1.6140394402035625,-0.7396389949109415,0.19358464254161462,60
1333,32,2021,1.9239275195287489,5.460742412600845,0.25962202235574044,57
1334,32,2022,1.6435241718288576,-1.6604983296293785,0.26086083703023955,58
1335,32,2023,0.5816216061404513,0.6642620861496162,0.10754736637491653,58
1336,320,2018,2.0433061678133675,1.6185503352260189,0.18969978349960126,42
1337,320,2019,2.2750295043273017,3.9299985960249435,0.08325080932278421,31
1338,320,2021,2.776415343915344,1.5133396164021164,0.15874579722493884,30
1339,320,2023,56.16034001789326,81.49369444456889,4.632072066409389,28
1340,321,2018,212.59555498019907,183.73562804964877,12.311946518902495,48
1341,321,2019,2.1851107871720115,1.9082448979591837,0.1100572796310628,35
1342,321,2021,3.2628839167767505,2.1983755779392338,0.22936980498619677,32
1343,321,2023,1.8297789855072464,0.11822101449275356,0.17042084212041686,30
1344,322,2018,,inf,,39
1345,322,2019,1.9556002400960382,0.7125225090036014,0.09624903984501966,34
1346,322,2021,3.1040620871862616,2.5075207157439654,0.21771513560943437,33
1347,322,2023,1.902123188405797,0.21438586956521755,0.17177077850780878,30
1348,323,2018,,,,45
1349,323,2019,2.4278617878575184,1.5788406079893738,0.11406041945814312,31
1350,323,2021,2.833352534562212,2.6962045570916535,0.17673340047876454,31
1351,323,2023,1.6495161290322577,-0.09562412342215972,0.14180693024414628,31
1352,324,2018,-163.94750203350713,-84.97903254521277,-11.55953393301296,60
1353,324,2019,1.3188095674486804,1.2635802327712609,0.10341081096279867,44
1354,324,2021,2.4738704004329004,2.476066468253968,0.24525165858243855,44
1355,324,2023,1.2613883041705038,0.40544624062623336,0.16668074957710594,44
1356,325,2018,,,,75
1357,325,2019,1.2086987951807229,1.378855421686747,0.0865623084615962,50
1358,325,2021,2.824147877984085,2.9670507294429704,0.27965278116507,50
1359,325,2023,1.1833677745664741,0.30877348265895954,0.16152376590949957,50
1360,326,2018,-212.0987443194354,-209.383803553288,-13.740697779453097,67
1361,326,2019,1.6294612216884008,2.5303652625257373,0.08085938847364069,47
1362,326,2021,3.1077088380276288,2.958052507292513,0.25574325649570545,48
1363,326,2023,inf,-inf,inf,48
1364,327,2018,inf,,inf,65
1365,327,2019,2.2761180351906156,3.3472324046920816,0.13229643480354816,44
1366,327,2021,2.934787064705891,2.170419270423465,0.25587526105560077,44
1367,327,2023,1.534354415916118,0.7242152843124076,0.1832257276462051,43
1368,328,2018,,,,68
1369,328,2019,1.4386769533686279,1.8401794749983624,0.11199916295147495,47
1370,328,2021,2.3693147610902057,1.7853507989499031,0.2353654280389183,46
1371,328,2023,1.145205411661262,0.8913987522652669,0.14332325943822505,44
1372,329,2018,,,,57
1373,329,2019,1.4979115701278987,0.7488365963640972,0.12096557215038532,47
1374,329,2021,2.5739048288477497,2.9330435252692824,0.25862867209008583,46
1375,329,2023,1.4487945665044073,0.5315850710432838,0.18504935028193795,44
1376,33,2019,-1.1889172286001102,-0.031027574672016556,-0.021510434345532882,39
1377,33,2020,1.868310824036015,-0.8876859463691525,0.16724692366577265,39
1378,33,2021,1.9665029009919521,5.337813494291597,0.2106627444697417,39
1379,33,2022,1.428429582287149,-0.979613672677471,0.16108117339692424,39
1380,33,2023,1.194786608740097,0.9178699207768974,0.15225472823663366,39
1381,330,2018,-24.247304170674578,0.5056457790190017,-2.737796718604422,66
1382,330,2019,1.4908163265306122,2.602892877798893,0.09263354790068834,49
1383,330,2021,2.7063770489191867,2.3045924845184085,0.25720099158524795,51
1384,330,2023,1.4176741853634434,0.30064393274306866,0.16382971641857177,47
1385,331,2018,,,,56
1386,331,2019,2.002343720898299,1.86558938180044,0.10431724521948148,46
1387,331,2021,2.853285776953053,2.586062647523899,0.23258975593240905,48
1388,331,2023,1.5685483549957202,0.9167731051799446,0.1631369528037211,41
1389,332,2018,191.60916244414173,172.48375618202408,10.703416168118267,48
1390,332,2019,1.2798719262295084,2.638332479508197,0.0700377943121543,40
1391,332,2021,2.8408333333333333,1.8419518849206349,0.21746998673557225,40
1392,332,2023,1.578790273440475,0.9910908104196816,0.16144948036674592,38
1393,333,2018,,,,71
1394,333,2019,1.5487429066834804,2.490079208701135,0.09208185265085188,52
1395,333,2021,3.354071275946276,1.921390415140415,0.312648252792384,52
1396,333,2023,1.5380692942879033,1.6945709542862006,0.2061919642288638,51
1397,334,2018,,inf,,56
1398,334,2019,1.8647423887587824,1.3172950819672131,0.1134416634187163,35
1399,334,2021,2.4916000791201944,1.748893018701159,0.20787083983708496,37
1400,334,2023,1.6195157983598651,0.6959659913169324,0.1873679471028141,36
1401,335,2018,225.08290159004105,74.51684733016864,13.387171694232098,56
1402,335,2019,1.2063232035454254,2.591860557138335,0.057667285643245525,39
1403,335,2021,3.439157790309106,2.040609335839599,0.24792073294931496,38
1404,335,2023,,-inf,,37
1405,336,2018,,,,77
1406,336,2019,1.332423482510288,1.7144579475308641,0.10772286498736032,48
1407,336,2021,2.831400905831289,1.6821804248780095,0.3023806846046835,49
1408,336,2023,1.465631793478261,0.8932744565217394,0.20587922666242,48
1409,337,2018,,,,43
1410,337,2019,2.418638474197924,2.5270843506064424,0.1807500305210526,49
1411,337,2021,2.6864312744965537,1.5277609271523178,0.2478045564172721,49
1412,337,2023,1.2793836203077469,0.8198411057621311,0.16062209210103315,49
1413,338,2018,186.24071834555775,109.53705914859515,18.063385942555325,79
1414,338,2019,1.5030864197530862,2.7246857463524132,0.129035701650992,55
1415,338,2021,3.0288098948188544,1.901899104012466,0.33687229081048276,51
1416,338,2023,1.4551545075338386,0.2021047927130331,0.21833003653840316,51
1417,339,2018,,-inf,,72
1418,339,2019,1.1930748456790123,2.7221521347736624,0.06291588340307419,48
1419,339,2021,3.364806212462462,2.6006586944086942,0.29075498821178347,48
1420,339,2023,-inf,-inf,-inf,45
1421,34,2018,2.93257776763809,1.9971023180372582,0.2541925738917867,57
1422,34,2019,2.504982459210373,2.06955774607103,0.14893448533464684,59
1423,34,2020,2.1199690708081076,1.3275845617267703,0.17997781870799756,58
1424,34,2021,2.3705729238793958,3.709503765720425,0.26016252899432146,59
1425,34,2022,1.205069657496354,-0.6750961876980336,0.15705652752402402,59
1426,34,2023,0.8876038275900778,1.404176955887305,0.12723867067206343,59
1427,340,2018,inf,inf,inf,54
1428,340,2019,1.4529835390946504,1.0915270429159318,0.09417018517803222,42
1429,340,2021,3.1610827664399093,2.1884861583522297,0.29387594015688345,42
1430,340,2023,1.6367991990846682,0.6825800915331811,0.1936038272863391,38
1431,341,2018,-55.029691356448424,-53.46831942745443,-4.244575335885097,70
1432,341,2019,2.2631226896673122,2.3788505544798455,0.1764752708564392,46
1433,341,2021,2.7222402695267114,1.774275318137975,0.27249738007668806,44
1434,341,2023,1.3108476043140738,1.085105063599805,0.17765339303177402,45
1435,342,2018,-101.28231377794476,-30.950136026551153,-7.255479701006346,51
1436,342,2019,2.4557311380427085,1.9325317370458457,0.153901587905529,40
1437,342,2021,2.6642379491459804,1.519769095172567,0.23040780483237114,40
1438,342,2023,1.533743602793035,1.0542213883325737,0.174038069351992,40
1439,343,2018,,,,75
1440,343,2019,1.2998619420156465,1.9539950529222274,0.11262665694573748,53
1441,343,2021,2.8481084451552503,1.4357106120299579,0.31782799974306664,51
1442,343,2023,1.3818273121387281,1.533311054913295,0.2044252581471198,50
1443,344,2018,,,,59
1444,344,2019,1.882797093928386,2.952137389724961,0.12033240904341026,47
1445,344,2021,2.57277903098369,0.8492490229414752,0.22872977272751638,47
1446,344,2023,,-inf,,45
1447,345,2018,80.67290432907703,46.102459453074566,4.5162915143530205,58
1448,345,2019,2.229464597139868,2.614843477502616,0.11532745912939742,47
1449,345,2021,3.0985188176385074,2.029494427394605,0.2260950180750733,41
1450,345,2023,1.8189431344172982,1.2981346301183283,0.16259985311350475,34
1451,346,2018,inf,inf,inf,41
1452,346,2019,0.7212462742175858,1.492390089418778,0.0338208760655634,33
1453,346,2021,3.298493867243867,2.453739778739779,0.21569376593498246,33
1454,346,2023,25.91157608695653,-4.923713235294118,2.709627489122472,34
1455,347,2018,,inf,,68
1456,347,2019,1.388058867362146,1.8031156855439645,0.09879030048448431,44
1457,347,2021,2.72577980804725,1.9718646179401993,0.2517664919354242,43
1458,347,2023,1.272896865520728,0.6789193629929222,0.1532924068804536,43
1459,347A,2019,3.6713067987377737,2.3583913669402063,0.2794963235573137,46
1460,347A,2021,2.74436896010371,3.5721745856141767,0.2462317888540958,44
1461,347A,2023,inf,inf,inf,44
1462,348,2018,,,,63
1463,348,2019,1.781880466472303,2.0587463556851313,0.13533550304672334,42
1464,348,2021,2.5581801818870784,0.8592625047366427,0.24896223155036556,42
1465,348,2023,1.4606905862835764,1.8906467297306837,0.18202085183819727,41
1466,349,2018,-113.4547943473039,-142.9869088252086,-5.463179537388343,44
1467,349,2019,1.5320312955345332,2.4296800559794547,0.07431644368822295,40
1468,349,2021,2.7695923176030828,2.068421911736346,0.17950014391289698,38
1469,349,2023,1.9205319826453848,0.686942741710783,0.17116730594514437,37
1470,35,2018,0.22487564524951886,1.0808883991735336,0.07163302421518998,47
1471,35,2019,2.3643271478930235,2.399952146287194,0.20085465830419366,47
1472,35,2020,1.936845443627904,1.0891625450759113,0.19567131627454637,47
1473,35,2021,2.1407938664801223,3.8738934017145343,0.2532018351101747,47
1474,35,2022,1.672415080253826,-2.0053074841358716,0.22580937125420047,47
1475,35,2023,0.6858659540661562,1.7476392098801097,0.10290412896305795,46
1476,350,2018,inf,inf,inf,53
1477,350,2019,1.5503586422127615,1.4481341530563012,0.07613857910872728,38
1478,350,2021,2.8421667712195093,2.6425413158080735,0.17813575826542383,37
1479,350,2023,-1.252522451615724,0.178617918367176,-0.12245874220467629,36
1480,351,2018,,,,64
1481,351,2019,1.5115112624410685,1.2331253273965428,0.07215445830161002,46
1482,351,2021,2.817719784622288,2.361757235345021,0.18946884479625564,41
1483,351,2023,1.7300710054310018,1.2550085283316363,0.15428614113164935,38
1484,352,2018,218.2330690989478,153.01308472679574,12.289948479843108,60
1485,352,2019,2.8920045052984955,1.947951189437275,0.1496513470465633,41
1486,352,2021,2.1171641811752675,1.4495486026337245,0.16690942807937048,43
1487,352,2023,1.7253497966993543,1.09708951207845,0.17110497334431035,37
1488,353,2018,,,,54
1489,353,2019,1.6090146169354838,1.5740360383064513,0.08213756460466858,40
1490,353,2021,inf,inf,inf,39
1491,353,2023,1.8065221830196583,2.2559118753051317,0.18248138374341027,37
1492,354,2018,,-inf,,55
1493,354,2019,51.46686935130506,52.29389082094087,3.46724610444801,46
1494,354,2021,2.971132014222611,1.6368989282306066,0.23138998950358097,47
1495,354,2023,1.647595164199136,1.290740593413161,0.19949405052025193,50
1496,355,2018,35.37738109585725,-43.07713677845665,6.887651496768102,78
1497,355,2019,1.604298754869758,3.272769459934306,0.09705268844434581,53
1498,355,2021,2.75276112565445,1.5131102748691097,0.235929445108923,50
1499,355,2023,1.583182121628202,0.6582309874378511,0.1834867952864811,49
1500,356,2018,,,,58
1501,356,2019,1.9985335843373497,0.8733362198795181,0.13360740697975165,50
1502,356,2021,2.639937831602937,1.7814559686191624,0.18979936369582537,38
1503,356,2023,,inf,,37
1504,357,2018,,,,61
1505,357,2019,2.433802557167445,2.6717943201376935,0.16001054700706233,49
1506,357,2021,3.2313141903457723,1.9850543478260874,0.2972145852316344,46
1507,357,2023,inf,-inf,inf,46
1508,358,2018,125.06503997286181,30.151596996667156,9.768031564741266,68
1509,358,2019,2.037223482699943,2.322089478162223,0.11755236772972201,43
1510,358,2021,2.81255637589961,1.8364828119140284,0.24312773341814012,44
1511,358,2023,1.5563079370735755,0.5841747648717823,0.1817485601639984,44
1512,359,2018,,,,67
1513,359,2019,1.529427729528536,2.4829598325062032,0.096964407724592,39
1514,359,2021,2.8477660972404735,1.538335186495502,0.2391216596648908,39
1515,359,2023,1.5084070796460176,1.5035724415702292,0.17041403929253682,39
1516,36,2018,-0.3969454546602448,2.4783585387336995,0.016231385562482756,46
1517,36,2019,2.8397633878149673,2.5006277009110276,0.2389273653689007,50
1518,36,2020,2.087537153652393,0.7774212846347607,0.21225876177845257,50
1519,36,2021,2.2590335621602717,4.147664935377112,0.2660593798818694,49
1520,36,2022,1.8133964705627925,-0.7307729564803669,0.24649166957104646,49
1521,36,2023,1.1970738548533797,0.11497912686577734,0.20163262684059538,50
1522,360,2018,,,,65
1523,360,2019,2.180971173644475,3.6036161633493475,0.1610733269191243,47
1524,360,2021,3.2115157480314966,1.7413982660412133,0.3359438457138078,47
1525,360,2023,1.3467920353982301,0.5816995386932781,0.19331810115699202,47
1526,361,2018,-449.6379531004545,-375.6229810328955,-26.41600871172853,63
1527,361,2020,3.3380992490626578,2.078545815218088,0.19703664191524173,50
1528,361,2021,3.0239528561830644,3.3636183412954233,0.26816421641445876,53
1529,361,2023,1.984637213246586,0.8021920336600971,0.2225220555078324,50
1530,361,2024,-0.026531003566365716,2.558681917988699,-0.00728062552798008,48
1531,362,2018,inf,inf,inf,46
1532,362,2020,2.938031363400726,1.364085990150337,0.1190938395136407,36
1533,362,2021,3.2349393127609534,3.6583973867436144,0.21255124100388503,37
1534,362,2023,2.0768396131372153,0.5666784203102961,0.1752666396157299,35
1535,362,2024,0.437575744774278,3.2530708164657067,0.03582804111456202,37
1536,363,2018,,,,52
